,Unnamed: 0,Season,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,OPS,wOBA,wRC+,BsR,Off,Def,WAR,playerid,clusters
8355,8355,2009,119,519,19,83,70,10,0.069,0.179,0.18,0.308,0.277,0.335,0.457,0.792,0.343,103,0.4,2.6,-5.6,1.5,6368,1
8356,8356,1930,154,748,7,109,93,4,0.08,0.051,0.123,0.313,0.303,0.364,0.426,0.79,0.358,91,0.7,-9.7,0.1,1.5,1003438,0
8357,8357,1936,145,639,10,89,67,23,0.139,0.058,0.133,0.281,0.275,0.382,0.407,0.789,0.371,95,-1.8,-6.8,-1.0,1.5,1013783,0
8358,8358,1982,131,523,16,53,72,0,0.113,0.096,0.157,0.278,0.275,0.358,0.431,0.789,0.355,113,-0.4,7.9,-9.7,1.5,1014326,0
8359,8359,1977,159,637,30,77,112,5,0.042,0.254,0.224,0.314,0.265,0.3,0.489,0.789,0.341,101,-0.3,0.7,-8.1,1.5,1005872,0
8360,8360,2020,60,248,9,35,40,5,0.129,0.133,0.192,0.24,0.241,0.355,0.433,0.788,0.338,119,1.7,7.4,-0.3,1.5,9785,1
8361,8361,1997,162,700,31,86,104,15,0.087,0.166,0.193,0.278,0.266,0.329,0.459,0.788,0.342,110,0.0,8.9,-15.9,1.5,659,1
8362,8362,2012,134,522,22,61,73,0,0.059,0.222,0.194,0.315,0.273,0.32,0.467,0.787,0.339,119,-3.5,8.0,-11.0,1.5,8610,1
8363,8363,1986,132,517,18,65,58,1,0.178,0.222,0.167,0.287,0.241,0.379,0.408,0.787,0.352,117,-0.2,10.5,-13.2,1.5,1006308,0
8364,8364,2021,141,541,21,62,84,1,0.059,0.189,0.19,0.305,0.276,0.319,0.466,0.785,0.333,107,-2.0,3.0,-5.9,1.5,19238,1
8365,8365,1923,131,546,8,70,66,8,0.092,0.035,0.131,0.293,0.293,0.361,0.424,0.785,0.366,108,2.1,8.0,-11.5,1.5,1005053,0
8366,8366,1997,132,523,26,55,83,3,0.08,0.285,0.235,0.296,0.244,0.306,0.479,0.785,0.335,99,-0.7,-1.5,-0.3,1.5,1427,1
8367,8367,2004,131,529,17,58,61,1,0.07,0.13,0.176,0.284,0.271,0.335,0.447,0.782,0.338,99,-6.9,-7.6,5.5,1.5,959,1
8368,8368,1998,157,648,24,76,95,6,0.074,0.16,0.192,0.285,0.266,0.324,0.458,0.782,0.338,101,-0.5,0.1,-5.1,1.5,1067,1
8369,8369,2000,155,663,31,84,106,4,0.095,0.184,0.209,0.26,0.25,0.321,0.459,0.78,0.334,99,-0.5,-1.7,-4.5,1.5,659,1
8370,8370,2003,158,581,16,69,83,6,0.079,0.114,0.188,0.274,0.265,0.326,0.453,0.779,0.331,102,0.4,1.6,-6.8,1.5,37,1
8371,8371,1996,157,596,24,79,99,4,0.087,0.232,0.21,0.291,0.252,0.317,0.462,0.779,0.334,89,0.2,-8.7,2.4,1.5,1003758,0
8372,8372,2005,137,520,18,61,58,3,0.144,0.154,0.169,0.266,0.248,0.358,0.418,0.776,0.343,115,-0.2,9.4,-11.4,1.5,1041,1
8373,8373,1938,134,599,11,92,69,19,0.155,0.062,0.138,0.262,0.259,0.377,0.397,0.774,0.365,97,-3.1,-6.2,-1.5,1.5,1013783,0
8374,8374,1941,126,539,16,65,101,17,0.067,0.089,0.167,0.283,0.279,0.328,0.446,0.774,0.356,98,-0.5,-2.2,-3.0,1.5,1012808,0
8375,8375,1982,136,569,19,65,104,3,0.065,0.141,0.169,0.293,0.282,0.323,0.45,0.773,0.335,111,-0.2,6.5,-11.9,1.5,1005642,0
8376,8376,1925,126,551,8,79,71,10,0.058,0.058,0.131,0.307,0.299,0.342,0.43,0.772,0.353,94,0.5,-4.1,1.1,1.5,1004332,0
8377,8377,1950,144,627,23,93,95,3,0.108,0.126,0.183,0.257,0.251,0.338,0.434,0.772,0.352,93,-0.9,-7.1,0.1,1.5,1002152,0
8378,8378,1938,125,531,11,76,56,2,0.041,0.051,0.134,0.303,0.302,0.335,0.437,0.772,0.352,110,0.2,6.4,-6.9,1.5,1009117,0
8379,8379,2007,139,552,18,51,92,0,0.063,0.134,0.183,0.282,0.27,0.32,0.452,0.772,0.329,95,-6.9,-10.4,7.8,1.5,4810,1
8380,8380,2013,137,503,21,56,68,6,0.058,0.187,0.219,0.27,0.251,0.301,0.47,0.771,0.331,109,2.1,7.5,-8.2,1.5,6201,1
8381,8381,1935,156,700,8,90,63,5,0.061,0.077,0.112,0.326,0.307,0.351,0.419,0.77,0.354,94,0.8,-4.8,-3.5,1.5,1000139,0
8382,8382,1978,140,581,22,68,85,3,0.1,0.131,0.17,0.268,0.262,0.338,0.432,0.77,0.345,115,-0.5,9.4,-14.6,1.5,1014455,0
8383,8383,1982,160,646,21,77,75,8,0.08,0.141,0.176,0.285,0.267,0.327,0.443,0.77,0.338,103,-1.5,1.1,-7.0,1.5,1013293,0
8384,8384,2004,139,531,15,76,68,8,0.085,0.213,0.146,0.336,0.28,0.341,0.427,0.768,0.335,102,4.4,5.9,-8.1,1.5,128,1
8385,8385,2019,141,524,14,52,73,1,0.084,0.132,0.129,0.31,0.288,0.351,0.416,0.767,0.327,106,-5.8,-1.4,-0.1,1.5,1433,1
8386,8386,1929,143,674,2,101,57,11,0.059,0.043,0.118,0.314,0.302,0.347,0.42,0.767,0.349,87,2.0,-10.9,3.7,1.5,1000621,0
8387,8387,2004,140,547,13,77,62,5,0.128,0.194,0.155,0.303,0.256,0.353,0.412,0.765,0.335,101,2.9,3.6,-7.0,1.5,635,1
8388,8388,1934,136,588,3,72,73,3,0.09,0.058,0.101,0.314,0.298,0.363,0.399,0.762,0.355,100,-2.8,-2.9,-2.7,1.5,1011632,0
8389,8389,1923,148,633,7,72,79,11,0.081,0.049,0.107,0.306,0.298,0.357,0.405,0.762,0.358,105,0.3,4.3,-10.4,1.5,1001113,0
8390,8390,1950,142,626,4,78,50,9,0.07,0.067,0.109,0.32,0.301,0.352,0.41,0.762,0.35,92,0.3,-6.0,-0.3,1.5,1003302,0
8391,8391,2021,150,582,13,76,78,3,0.093,0.156,0.14,0.305,0.27,0.351,0.411,0.762,0.333,94,1.4,-2.8,-1.7,1.5,7859,1
8392,8392,2000,142,628,18,79,100,14,0.081,0.143,0.141,0.303,0.283,0.336,0.424,0.76,0.331,92,-1.3,-7.8,0.9,1.5,1009818,0
8393,8393,2009,129,587,11,65,63,20,0.077,0.147,0.121,0.326,0.289,0.348,0.41,0.758,0.335,103,0.9,3.2,-8.7,1.5,19,1
8394,8394,2009,153,586,4,85,35,2,0.089,0.118,0.09,0.341,0.303,0.364,0.393,0.757,0.338,107,1.9,6.7,-9.9,1.5,3704,1
8395,8395,2011,160,716,15,72,73,12,0.087,0.105,0.122,0.3,0.284,0.351,0.406,0.757,0.333,105,-1.5,2.8,-12.7,1.5,5930,1
8396,8396,2005,160,671,24,84,87,5,0.085,0.162,0.177,0.277,0.258,0.322,0.435,0.757,0.328,94,0.3,-4.8,-2.5,1.5,867,1
8397,8397,1990,159,666,16,70,96,9,0.074,0.129,0.146,0.3,0.28,0.33,0.426,0.756,0.331,106,1.6,6.4,-13.5,1.5,1099,1
8398,8398,2021,156,674,22,85,84,2,0.055,0.197,0.157,0.317,0.278,0.32,0.435,0.755,0.324,105,-2.1,2.0,-10.3,1.5,11265,1
8399,8399,1962,131,543,16,67,54,18,0.123,0.122,0.159,0.258,0.249,0.344,0.408,0.752,0.338,100,-0.8,-1.0,0.0,1.5,1004601,0
8400,8400,2009,154,540,13,66,68,10,0.08,0.109,0.142,0.288,0.274,0.336,0.416,0.752,0.329,94,-0.3,-4.6,0.9,1.5,4022,1
8401,8401,1937,132,604,5,91,42,12,0.088,0.045,0.099,0.303,0.295,0.357,0.394,0.751,0.349,93,-0.2,-6.3,-0.6,1.5,1000172,0
8402,8402,1993,146,519,10,54,60,2,0.112,0.102,0.127,0.286,0.273,0.351,0.4,0.751,0.335,102,0.1,1.5,-3.0,1.5,169,1
8403,8403,1930,132,609,2,91,68,2,0.071,0.054,0.1,0.316,0.299,0.352,0.398,0.75,0.342,88,-0.6,-11.2,4.4,1.5,1005173,0
8404,8404,1927,147,634,4,62,83,20,0.082,0.073,0.117,0.306,0.286,0.347,0.403,0.75,0.349,97,-2.0,-4.9,-2.1,1.5,1000592,0
8405,8405,1974,155,612,22,63,80,10,0.056,0.163,0.16,0.294,0.271,0.319,0.431,0.75,0.342,115,-0.6,9.3,-15.1,1.5,1012341,0
8406,8406,1985,162,699,17,80,81,0,0.05,0.096,0.148,0.29,0.281,0.318,0.43,0.748,0.327,108,-0.2,6.1,-14.7,1.5,1004557,0
8407,8407,1987,149,572,13,64,65,9,0.086,0.121,0.136,0.295,0.275,0.336,0.411,0.747,0.322,95,-1.8,-5.8,0.9,1.5,1001373,0
8408,8408,1931,146,649,17,81,71,2,0.048,0.071,0.165,0.27,0.27,0.312,0.435,0.747,0.339,98,0.3,-1.4,-3.8,1.5,1004311,0
8409,8409,1981,107,455,8,44,51,4,0.097,0.09,0.131,0.285,0.272,0.343,0.403,0.746,0.334,105,0.4,3.1,-3.5,1.5,1002119,0
8410,8410,1983,153,665,16,79,66,12,0.038,0.045,0.157,0.272,0.28,0.31,0.436,0.746,0.328,97,0.7,-1.4,-5.8,1.5,1001625,0
8411,8411,1927,141,622,1,87,49,5,0.093,0.095,0.077,0.335,0.299,0.369,0.376,0.745,0.353,93,0.5,-4.8,0.0,1.5,1011425,0
8412,8412,1998,155,675,7,77,59,19,0.061,0.159,0.119,0.339,0.292,0.335,0.41,0.745,0.327,92,-0.5,-7.3,-0.7,1.5,1377,1
8413,8413,1927,142,651,2,98,65,19,0.055,0.017,0.111,0.3,0.297,0.336,0.408,0.744,0.344,92,0.8,-6.4,-2.0,1.5,1010900,0
8414,8414,2011,150,647,16,79,73,19,0.079,0.142,0.156,0.284,0.261,0.326,0.418,0.744,0.327,108,2.0,8.3,-16.0,1.5,185,1
8415,8415,2010,136,553,17,63,69,0,0.087,0.219,0.167,0.297,0.251,0.325,0.418,0.743,0.329,106,-2.8,1.1,-3.7,1.5,1260,1
8416,8416,1979,132,570,9,72,50,10,0.039,0.068,0.131,0.298,0.293,0.319,0.424,0.743,0.326,99,-1.5,-2.0,-2.5,1.5,1011005,0
8417,8417,2015,135,544,23,58,73,2,0.053,0.267,0.206,0.297,0.247,0.29,0.453,0.743,0.317,100,0.3,0.1,-2.8,1.5,950,1
8418,8418,1935,132,562,2,86,42,28,0.135,0.094,0.103,0.298,0.268,0.371,0.371,0.742,0.351,91,3.6,-3.1,-0.4,1.5,1007365,0
8419,8419,1993,130,519,4,53,46,10,0.073,0.129,0.088,0.342,0.301,0.353,0.389,0.742,0.33,104,-1.6,0.7,-4.4,1.5,1008513,0
8420,8420,1971,129,514,9,49,67,0,0.08,0.109,0.107,0.311,0.288,0.347,0.395,0.742,0.337,113,-1.0,6.5,-10.1,1.5,1013677,0
8421,8421,2021,138,558,8,58,60,9,0.056,0.134,0.121,0.313,0.279,0.341,0.4,0.741,0.325,103,-0.5,1.9,-5.2,1.5,8202,1
8422,8422,2005,141,543,22,62,79,0,0.081,0.173,0.198,0.251,0.239,0.304,0.437,0.741,0.314,91,-1.3,-7.2,3.4,1.5,1737,1
8423,8423,1977,122,523,5,62,32,15,0.033,0.048,0.093,0.318,0.31,0.335,0.403,0.738,0.328,98,1.0,-0.5,-2.1,1.5,1000433,0
8424,8424,1951,122,493,16,58,69,1,0.039,0.026,0.154,0.259,0.277,0.307,0.431,0.738,0.335,93,0.1,-4.0,2.3,1.5,1009278,0
8425,8425,2020,56,227,11,33,31,9,0.088,0.322,0.203,0.3,0.233,0.302,0.436,0.738,0.316,100,1.7,1.6,3.4,1.5,20043,1
8426,8426,2017,147,568,19,67,69,6,0.083,0.201,0.182,0.276,0.243,0.312,0.425,0.737,0.315,94,3.1,-1.3,-3.4,1.5,12144,1
8427,8427,1999,132,538,19,62,74,33,0.026,0.21,0.194,0.293,0.255,0.287,0.45,0.737,0.315,80,1.1,-13.4,9.4,1.5,320,1
8428,8428,1974,142,516,11,72,61,6,0.097,0.12,0.134,0.285,0.264,0.337,0.399,0.736,0.333,102,-0.2,0.8,-3.5,1.5,1013286,0
8429,8429,1928,153,656,10,58,91,1,0.061,0.069,0.135,0.287,0.277,0.323,0.413,0.736,0.337,93,-0.1,-5.8,0.7,1.5,1000815,0
8430,8430,2007,136,518,0,74,34,27,0.133,0.16,0.051,0.358,0.293,0.391,0.344,0.735,0.338,104,3.4,5.7,-8.3,1.5,5590,1
8431,8431,1947,139,581,12,71,81,9,0.064,0.088,0.135,0.287,0.275,0.325,0.41,0.735,0.341,94,1.7,-2.9,-1.9,1.5,1003786,0
8432,8432,2017,144,604,13,81,60,11,0.035,0.121,0.131,0.308,0.285,0.319,0.416,0.735,0.316,91,-2.3,-9.5,4.9,1.5,791,1
8433,8433,1927,148,601,2,66,54,12,0.093,0.03,0.098,0.288,0.281,0.355,0.379,0.734,0.346,92,-0.6,-7.2,1.2,1.5,1009415,0
8434,8434,2009,142,580,1,77,40,20,0.119,0.1,0.043,0.338,0.302,0.387,0.346,0.733,0.334,104,2.4,5.4,-9.0,1.5,513,1
8435,8435,1981,110,461,10,63,64,3,0.054,0.106,0.128,0.299,0.283,0.322,0.411,0.733,0.329,109,-1.2,3.1,-4.5,1.5,1004557,0
8436,8436,2014,143,573,12,62,58,3,0.045,0.14,0.131,0.31,0.282,0.321,0.412,0.733,0.324,102,-2.4,-1.0,-2.8,1.5,3312,1
8437,8437,1978,132,533,13,68,75,19,0.148,0.075,0.15,0.228,0.236,0.347,0.385,0.732,0.335,108,2.0,6.7,-11.2,1.5,1009179,0
8438,8438,2017,145,558,14,52,58,0,0.091,0.158,0.151,0.284,0.255,0.326,0.406,0.732,0.308,88,-0.9,-9.3,6.0,1.5,6547,1
8439,8439,1990,153,618,20,74,91,2,0.053,0.175,0.158,0.29,0.266,0.307,0.424,0.731,0.319,99,-1.8,-2.8,-4.4,1.5,1001472,0
8440,8440,2000,139,519,10,55,65,1,0.116,0.162,0.141,0.282,0.248,0.342,0.388,0.73,0.325,86,-0.2,-10.1,8.1,1.5,217,1
8441,8441,1989,155,646,12,75,55,3,0.128,0.074,0.112,0.265,0.26,0.356,0.372,0.728,0.326,103,-0.1,1.8,-9.2,1.5,1009700,0
8442,8442,2012,157,677,21,85,63,16,0.109,0.25,0.17,0.285,0.23,0.328,0.4,0.728,0.321,97,5.1,2.9,-8.6,1.5,1849,1
8443,8443,1998,155,695,6,111,32,15,0.105,0.085,0.095,0.296,0.276,0.357,0.37,0.727,0.33,94,0.4,-5.2,-3.3,1.5,1002607,0
8444,8444,1923,143,579,2,53,65,1,0.112,0.052,0.1,0.284,0.27,0.356,0.37,0.726,0.346,91,0.3,-6.8,3.2,1.5,1010193,0
8445,8445,2007,155,559,9,72,67,5,0.027,0.086,0.129,0.302,0.289,0.308,0.418,0.726,0.313,89,1.3,-6.3,2.3,1.5,8585,1
8446,8446,1967,137,511,16,53,57,2,0.123,0.172,0.156,0.257,0.236,0.333,0.392,0.725,0.322,109,-0.8,4.2,-7.9,1.5,1008236,0
8447,8447,1997,146,510,4,79,35,19,0.047,0.09,0.093,0.324,0.3,0.333,0.392,0.725,0.322,88,-0.9,-8.7,7.2,1.5,956,1
8448,8448,2001,124,519,17,64,49,5,0.098,0.119,0.16,0.245,0.243,0.322,0.403,0.725,0.317,93,1.0,-4.1,2.8,1.5,859,1
8449,8449,1958,150,637,28,87,80,4,0.071,0.133,0.19,0.236,0.24,0.294,0.431,0.725,0.318,95,0.3,-3.7,-1.3,1.5,1008110,0
8450,8450,1995,137,537,1,65,25,15,0.182,0.106,0.061,0.297,0.26,0.403,0.321,0.724,0.34,81,1.5,-11.7,9.0,1.5,1013748,0
8451,8451,1941,129,504,4,62,78,0,0.081,0.058,0.098,0.295,0.282,0.343,0.381,0.724,0.34,103,-0.2,1.3,-1.2,1.5,1013361,0
8452,8452,2021,155,561,15,74,49,14,0.139,0.228,0.154,0.28,0.229,0.34,0.383,0.723,0.318,102,1.1,2.2,-5.7,1.5,2967,1
8453,8453,1983,151,605,2,65,49,11,0.091,0.069,0.085,0.303,0.284,0.354,0.369,0.723,0.327,105,0.5,4.0,-9.7,1.5,1009099,0
8454,8454,1990,153,587,24,59,85,3,0.077,0.249,0.187,0.273,0.233,0.302,0.42,0.722,0.321,99,-1.2,-1.6,-2.5,1.5,1006257,0
8455,8455,2002,134,528,9,73,56,4,0.087,0.172,0.133,0.304,0.261,0.326,0.394,0.72,0.315,96,0.8,-2.1,-1.0,1.5,1079,1
8456,8456,2001,133,576,14,91,66,16,0.082,0.12,0.137,0.276,0.261,0.322,0.398,0.72,0.314,90,-0.3,-7.9,2.8,1.5,246,1
8457,8457,1989,145,566,15,57,70,1,0.108,0.201,0.137,0.293,0.247,0.334,0.384,0.718,0.329,108,-0.8,4.0,-9.1,1.5,1014261,0
8458,8458,1939,135,531,2,49,62,4,0.077,0.038,0.084,0.296,0.287,0.346,0.371,0.717,0.335,93,0.6,-4.0,2.4,1.5,1008309,0
8459,8459,1997,136,546,17,58,58,19,0.071,0.2,0.154,0.29,0.253,0.31,0.407,0.717,0.313,82,0.4,-12.3,8.0,1.5,256,1
8460,8460,2005,147,590,7,70,53,13,0.076,0.144,0.113,0.301,0.264,0.338,0.377,0.715,0.318,93,3.8,-1.0,-3.8,1.5,1724,1
8461,8461,1947,115,493,5,56,37,2,0.077,0.053,0.094,0.29,0.281,0.339,0.375,0.714,0.335,92,0.3,-4.4,2.4,1.5,1007794,0
8462,8462,2007,129,515,11,50,63,2,0.017,0.186,0.139,0.327,0.281,0.294,0.42,0.714,0.308,82,-3.1,-14.5,11.9,1.5,1275,1
8463,8463,1933,138,585,5,66,62,11,0.067,0.106,0.093,0.308,0.278,0.342,0.371,0.713,0.336,102,2.1,3.4,-5.8,1.5,1013671,0
8464,8464,1992,139,507,10,59,46,43,0.101,0.14,0.113,0.286,0.259,0.341,0.372,0.713,0.327,102,1.6,2.5,-4.7,1.5,1002898,0
8465,8465,1966,150,642,11,56,70,6,0.1,0.107,0.102,0.287,0.268,0.342,0.37,0.712,0.319,106,0.4,4.7,-9.4,1.5,1013790,0
8466,8466,2008,132,514,9,61,57,10,0.045,0.21,0.13,0.329,0.27,0.311,0.4,0.711,0.312,84,-0.6,-10.5,7.8,1.5,6368,1
8467,8467,1992,143,598,7,62,50,1,0.124,0.052,0.099,0.261,0.259,0.353,0.358,0.711,0.317,91,-1.1,-7.0,2.8,1.5,1001124,0
8468,8468,2006,160,644,22,75,98,1,0.051,0.174,0.184,0.263,0.244,0.281,0.428,0.709,0.3,75,-2.0,-23.4,17.7,1.5,1112,1
8469,8469,1965,144,634,6,67,42,51,0.065,0.112,0.112,0.298,0.27,0.326,0.382,0.708,0.318,101,3.2,3.7,-9.8,1.5,1001868,0
8470,8470,1977,148,568,8,75,44,15,0.081,0.123,0.113,0.294,0.267,0.328,0.379,0.707,0.317,93,-1.8,-6.8,2.8,1.5,1012971,0
8471,8471,1952,128,496,2,57,47,2,0.125,0.067,0.082,0.283,0.265,0.359,0.347,0.706,0.336,100,-2.5,-2.5,1.1,1.5,1014314,0
8472,8472,1975,149,608,15,62,70,5,0.13,0.174,0.119,0.272,0.24,0.347,0.359,0.706,0.332,104,-0.4,2.2,-7.9,1.5,1008754,0
8473,8473,1994,108,465,2,48,37,5,0.123,0.073,0.07,0.29,0.271,0.362,0.341,0.703,0.323,88,-0.7,-7.9,7.3,1.5,1010771,0
8474,8474,1934,119,472,8,56,47,5,0.068,0.089,0.097,0.291,0.276,0.33,0.372,0.702,0.327,95,0.8,-2.5,2.9,1.5,1008637,0
8475,8475,1943,125,516,12,53,74,4,0.109,0.126,0.131,0.261,0.243,0.327,0.374,0.701,0.339,102,-0.5,0.6,-3.3,1.5,1008683,0
8476,8476,1932,140,529,8,36,77,0,0.049,0.042,0.092,0.288,0.287,0.323,0.378,0.701,0.321,91,-0.1,-6.2,4.2,1.5,1005924,0
8477,8477,1928,133,589,0,69,51,23,0.112,0.092,0.07,0.303,0.27,0.36,0.34,0.7,0.335,90,-4.7,-12.4,6.6,1.5,1009255,0
8478,8478,1977,152,581,4,64,47,8,0.09,0.069,0.073,0.296,0.281,0.345,0.355,0.7,0.304,82,-2.4,-15.2,11.6,1.5,1012027,0
8479,8479,2001,154,658,11,77,65,10,0.079,0.137,0.126,0.277,0.25,0.323,0.376,0.699,0.307,88,-0.2,-9.9,2.3,1.5,464,1
8480,8480,1991,142,534,12,59,50,21,0.043,0.12,0.146,0.272,0.26,0.292,0.407,0.699,0.305,86,1.8,-6.7,3.4,1.5,1401,1
8481,8481,1951,143,524,5,59,68,26,0.076,0.088,0.071,0.305,0.283,0.344,0.354,0.698,0.328,91,1.1,-4.8,3.1,1.5,1001742,0
8482,8482,2019,148,623,11,75,48,18,0.08,0.17,0.112,0.301,0.26,0.325,0.372,0.697,0.302,83,0.4,-13.8,9.0,1.5,9077,1
8483,8483,1955,147,627,7,110,40,15,0.112,0.059,0.106,0.256,0.249,0.341,0.355,0.696,0.32,85,-2.6,-14.0,11.6,1.5,1004724,0
8484,8484,1992,155,694,4,84,37,20,0.081,0.089,0.084,0.299,0.275,0.337,0.359,0.696,0.318,98,-3.8,-5.1,-3.7,1.5,1004002,0
8485,8485,1941,136,621,8,106,42,3,0.092,0.061,0.1,0.272,0.264,0.332,0.364,0.696,0.328,90,-0.5,-9.0,1.0,1.5,1011157,0
8486,8486,1994,106,435,5,44,35,12,0.069,0.085,0.102,0.282,0.266,0.328,0.368,0.696,0.31,81,-1.1,-11.8,12.4,1.5,1007334,0
8487,8487,2006,123,552,2,68,23,7,0.056,0.074,0.052,0.313,0.292,0.35,0.344,0.694,0.313,87,0.4,-9.2,6.6,1.5,10,1
8488,8488,1965,159,702,11,87,49,10,0.1,0.132,0.107,0.284,0.256,0.33,0.363,0.693,0.314,99,-3.2,-4.2,-4.9,1.5,1000420,0
8489,8489,1973,146,584,4,44,61,1,0.055,0.036,0.081,0.292,0.287,0.325,0.368,0.693,0.308,91,0.1,-5.8,1.5,1.5,1005616,0
8490,8490,1920,115,477,3,48,32,7,0.08,0.088,0.075,0.301,0.276,0.341,0.351,0.692,0.331,104,0.2,2.5,-2.8,1.5,1008073,0
8491,8491,1985,148,613,6,92,48,52,0.091,0.145,0.101,0.295,0.257,0.332,0.358,0.69,0.314,93,5.0,0.0,-5.8,1.5,1012176,0
8492,8492,1969,137,557,13,60,68,3,0.077,0.18,0.118,0.289,0.254,0.319,0.371,0.69,0.313,96,-1.5,-3.8,2.9,1.5,1010791,0
8493,8493,1973,153,617,11,58,71,4,0.107,0.112,0.107,0.267,0.249,0.332,0.356,0.688,0.316,92,-0.9,-6.8,0.9,1.5,1012316,0
8494,8494,1964,129,508,12,50,46,5,0.104,0.173,0.132,0.271,0.239,0.317,0.371,0.688,0.307,90,0.8,-4.8,0.5,1.5,1011095,0
8495,8495,1936,141,588,6,69,57,5,0.065,0.056,0.115,0.265,0.257,0.314,0.372,0.686,0.318,85,0.8,-10.2,6.6,1.5,1010957,0
8496,8496,2002,154,705,11,82,60,31,0.077,0.146,0.135,0.275,0.245,0.306,0.38,0.686,0.301,81,4.9,-11.5,3.6,1.5,971,1
8497,8497,1961,148,687,1,105,31,35,0.086,0.073,0.057,0.306,0.282,0.346,0.339,0.685,0.313,82,1.1,-14.3,6.0,1.5,1014053,0
8498,8498,1933,135,606,2,87,54,2,0.117,0.007,0.05,0.272,0.273,0.361,0.323,0.684,0.33,92,-0.6,-6.9,0.4,1.5,1011766,0
8499,8499,1941,124,509,0,59,33,16,0.069,0.043,0.057,0.302,0.288,0.338,0.344,0.682,0.323,92,3.0,-2.0,2.0,1.5,1005300,0
8500,8500,1952,150,595,7,72,48,21,0.084,0.145,0.11,0.291,0.253,0.319,0.363,0.682,0.319,86,1.3,-8.7,4.8,1.5,1011002,0
8501,8501,1982,150,599,11,69,50,3,0.05,0.13,0.113,0.29,0.264,0.305,0.377,0.682,0.304,88,-2.2,-10.9,6.7,1.5,1014279,0
8502,8502,1986,153,586,8,52,44,9,0.089,0.143,0.098,0.293,0.258,0.325,0.356,0.681,0.298,80,1.0,-12.9,8.6,1.5,1009739,0
8503,8503,1994,89,376,2,51,33,27,0.144,0.141,0.072,0.293,0.25,0.357,0.322,0.679,0.316,94,2.3,-0.7,3.1,1.5,275,1
8504,8504,1985,156,608,5,59,56,7,0.092,0.082,0.077,0.284,0.266,0.336,0.343,0.679,0.308,87,-0.8,-10.4,5.6,1.5,1000599,0
8505,8505,1962,161,680,3,94,48,5,0.081,0.072,0.058,0.293,0.276,0.341,0.334,0.675,0.309,88,-0.5,-10.6,1.8,1.5,1005812,0
8506,8506,1956,148,664,6,73,54,3,0.044,0.069,0.094,0.285,0.275,0.307,0.368,0.675,0.302,80,0.6,-15.3,10.8,1.5,1002987,0
8507,8507,1957,144,605,8,59,50,3,0.055,0.114,0.132,0.273,0.251,0.291,0.383,0.674,0.296,79,-0.2,-15.3,12.1,1.5,1013437,0
8508,8508,1959,147,640,5,74,51,0,0.05,0.055,0.086,0.284,0.275,0.312,0.361,0.673,0.301,82,-0.6,-15.1,7.9,1.5,1005075,0
8509,8509,1972,132,505,9,49,36,5,0.067,0.057,0.107,0.256,0.255,0.31,0.363,0.673,0.304,93,-1.0,-4.4,4.6,1.5,1000799,0
8510,8510,2018,155,630,22,62,78,2,0.06,0.219,0.178,0.251,0.221,0.273,0.4,0.673,0.288,83,-2.0,-14.8,8.8,1.5,9785,1
8511,8511,2011,139,511,5,63,36,13,0.08,0.162,0.081,0.311,0.263,0.327,0.344,0.671,0.302,84,1.7,-7.5,4.3,1.5,4900,1
8512,8512,1934,146,597,12,58,79,7,0.042,0.09,0.117,0.27,0.259,0.294,0.377,0.671,0.307,82,1.2,-12.5,8.2,1.5,1013909,0
8513,8513,1928,131,552,3,72,52,3,0.105,0.105,0.072,0.287,0.257,0.341,0.329,0.67,0.321,79,0.3,-14.8,12.5,1.5,1000739,0
8514,8514,1981,103,391,0,34,31,16,0.066,0.043,0.056,0.297,0.283,0.331,0.339,0.67,0.308,91,0.6,-3.2,4.2,1.5,1001243,0
8515,8515,1990,143,540,7,62,56,8,0.08,0.131,0.086,0.293,0.263,0.322,0.348,0.67,0.305,84,-1.0,-11.1,8.1,1.5,1010153,0
8516,8516,1983,152,663,7,91,51,54,0.027,0.155,0.091,0.319,0.276,0.3,0.367,0.667,0.297,84,4.4,-7.5,1.0,1.5,1014096,0
8517,8517,1990,156,553,1,38,37,1,0.134,0.083,0.064,0.274,0.252,0.35,0.316,0.666,0.306,87,-0.5,-8.9,3.9,1.5,1009827,0
8518,8518,1948,148,593,7,64,60,1,0.101,0.101,0.104,0.261,0.241,0.321,0.345,0.666,0.317,78,-1.3,-18.5,13.4,1.5,1012669,0
8519,8519,2013,151,618,12,74,63,0,0.042,0.165,0.127,0.285,0.254,0.284,0.381,0.665,0.289,78,1.1,-14.4,10.1,1.5,2616,1
8520,8520,1947,126,515,5,68,40,5,0.062,0.099,0.108,0.276,0.254,0.302,0.362,0.664,0.31,86,-0.3,-8.9,7.1,1.5,1008809,0
8521,8521,1996,135,558,5,89,27,25,0.106,0.151,0.082,0.29,0.248,0.333,0.33,0.663,0.304,83,-0.1,-12.1,10.4,1.5,1382,1
8522,8522,2012,136,546,13,57,60,14,0.042,0.141,0.131,0.269,0.25,0.282,0.381,0.663,0.288,75,2.9,-13.2,9.1,1.5,5986,1
8523,8523,1982,154,617,8,83,49,46,0.092,0.115,0.102,0.265,0.242,0.316,0.344,0.66,0.302,81,4.1,-10.0,5.3,1.5,1002842,0
